restaurant_id,name,area,address,latitude,longitude,cuisine,price_level,avg_price_per_person,rating,review_count,veg_available,ambience_tags,suitable_for,opening_hours,source_url,description,data_confidence,serves_both
S03817,Thamel Golden Bhojanalaya,Thamel,"Thamel, Kathmandu, Nepal",27.7171479,85.3134816,BBQ / Sekuwa,low,490,3.8,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Thamel Golden Bhojanalaya is a sample bbq / sekuwa listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03818,Himalaya Hub - Sundhara,Sundhara,"Sundhara, Kathmandu, Nepal",27.6900975,85.3144142,BBQ / Sekuwa,medium,650,4.1,207.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Himalaya Hub - Sundhara is a sample bbq / sekuwa listing generated for Sundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03819,Valley Everest Corner,Baluwatar,"Baluwatar, Kathmandu, Nepal",27.7243542,85.329572,BBQ / Sekuwa,medium,668,4.3,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Valley Everest Corner is a sample bbq / sekuwa listing generated for Baluwatar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03820,Heritage Local Restro,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.7104962,85.312994,Continental,medium,778,4.7,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Local Restro is a sample continental listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03821,Sunrise Eatery - Kalanki,Kalanki,"Kalanki, Kathmandu, Nepal",27.6911356,85.2848969,South Indian,high,1504,3.5,29.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Sunrise Eatery - Kalanki is a sample south indian listing generated for Kalanki, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03822,Sunrise Momo Center - Ekantakuna,Ekantakuna,"Ekantakuna, Kathmandu, Nepal",27.6620527,85.3022453,Nepali / Multi-cuisine,medium,776,3.4,27.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sunrise Momo Center - Ekantakuna is a sample nepali / multi-cuisine listing generated for Ekantakuna, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03823,Local Valley Cafe,Dhumbarahi,"Dhumbarahi, Kathmandu, Nepal",27.7326421,85.3347592,Japanese,low,404,3.8,313.0,False,"cozy,casual","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Local Valley Cafe is a sample japanese listing generated for Dhumbarahi, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03824,Cloud Bhojanalaya - Naxal,Naxal,"Naxal, Kathmandu, Nepal",27.7236271,85.3307388,Cafe,high,1531,4.8,211.0,False,"cozy,casual,upscale,fine-dining","family,date,solo",Unverified - typical hours ~10:00-21:00,,"Cloud Bhojanalaya - Naxal is a sample cafe listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03825,Lazimpat Heritage Restro,Lazimpat,"Lazimpat, Kathmandu, Nepal",27.7169305,85.3113857,Momo / Street Food,low,471,3.7,150.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Lazimpat Heritage Restro is a sample momo / street food listing generated for Lazimpat, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03826,Everest Roots Bhanchha Ghar,Baneshwor,"Baneshwor, Kathmandu, Nepal",27.6864693,85.3258182,Cafe,low,481,4.6,3.0,False,"cozy,casual","family,solo,budget-group",Unverified - typical hours ~10:00-21:00,,"Everest Roots Bhanchha Ghar is a sample cafe listing generated for Baneshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03827,Swayambhu Cloud Corner,Swayambhu,"Swayambhu, Kathmandu, Nepal",27.7176879,85.2991726,Fast Food,high,1527,3.5,41.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Swayambhu Cloud Corner is a sample fast food listing generated for Swayambhu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03828,Gairidhara Garden Deli,Gairidhara,"Gairidhara, Kathmandu, Nepal",27.7261868,85.3193426,Italian / Pizza,high,1483,4.3,21.0,False,"upscale,fine-dining,garden-seating","family,date",Unverified - typical hours ~10:00-21:00,,"Gairidhara Garden Deli is a sample italian / pizza listing generated for Gairidhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03829,Gongabu Himalaya Bhanchha Ghar,Gongabu,"Gongabu, Kathmandu, Nepal",27.7399575,85.3193561,Korean,low,499,4.2,427.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Gongabu Himalaya Bhanchha Ghar is a sample korean listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03830,Local Grill - Naxal,Naxal,"Naxal, Kathmandu, Nepal",27.7222357,85.3335972,Nepali / Multi-cuisine,high,1411,4.2,27.0,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Local Grill - Naxal is a sample nepali / multi-cuisine listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03831,Gaushala Sunrise Momo Center,Gaushala,"Gaushala, Kathmandu, Nepal",27.7074618,85.3531421,BBQ / Sekuwa,medium,866,4.7,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Gaushala Sunrise Momo Center is a sample bbq / sekuwa listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03832,Heritage Kitchen - Pulchowk,Pulchowk,"Pulchowk, Kathmandu, Nepal",27.6808945,85.3186632,Bakery / Cafe,high,1613,4.6,13.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Heritage Kitchen - Pulchowk is a sample bakery / cafe listing generated for Pulchowk, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03833,Garden Valley House,Basundhara,"Basundhara, Kathmandu, Nepal",27.7314326,85.3405735,Nepali / Multi-cuisine,medium,881,4.1,330.0,True,garden-seating,family,Unverified - typical hours ~10:00-21:00,,"Garden Valley House is a sample nepali / multi-cuisine listing generated for Basundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03834,Sunrise Momo Center - Patan,Patan / Lalitpur,"Patan, Kathmandu, Nepal",27.6714712,85.3152987,Newari,medium,897,4.4,439.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sunrise Momo Center - Patan is a sample newari listing generated for Patan, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03835,Himalaya Terrace - Sinamangal,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.6909853,85.353375,Nepali / Multi-cuisine,medium,835,4.3,,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Himalaya Terrace - Sinamangal is a sample nepali / multi-cuisine listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03836,Sekuwa Food Court - Naxal,Naxal,"Naxal, Kathmandu, Nepal",27.7178508,85.3200811,Newari,low,440,4.4,,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sekuwa Food Court - Naxal is a sample newari listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03837,Annapurna Food Court - Putalisadak,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.7085149,85.3133524,Chinese,medium,774,4.1,284.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Annapurna Food Court - Putalisadak is a sample chinese listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03838,Jorpati Bites Momo Center,Jorpati,"Jorpati, Kathmandu, Nepal",27.7388253,85.3698004,Vegetarian / Indian,low,316,4.2,27.0,True,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Jorpati Bites Momo Center is a sample vegetarian / indian listing generated for Jorpati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03839,Valley Momo Deli,Bhaktapur,"Bhaktapur, Kathmandu, Nepal",27.663081,85.4241146,Fast Food,medium,661,3.9,208.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Valley Momo Deli is a sample fast food listing generated for Bhaktapur, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03840,Jorpati Valley Kitchen,Jorpati,"Jorpati, Kathmandu, Nepal",27.7317193,85.3781898,Chinese,high,1615,3.7,161.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Jorpati Valley Kitchen is a sample chinese listing generated for Jorpati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03841,Gaushala Thakali Momo Center,Gaushala,"Gaushala, Kathmandu, Nepal",27.7129686,85.347584,Fusion,high,3074,4.2,,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Gaushala Thakali Momo Center is a sample fusion listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03842,Sekuwa Sunrise Restro,Thamel,"Thamel, Kathmandu, Nepal",27.7249736,85.3150608,Fast Food,low,337,4.0,135.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Sekuwa Sunrise Restro is a sample fast food listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03843,Thamel Local Corner,Thamel,"Thamel, Kathmandu, Nepal",27.7078417,85.3104017,Fast Food,medium,759,4.8,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Thamel Local Corner is a sample fast food listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03844,Boudha Local Bhanchha Ghar,Boudha,"Boudha, Kathmandu, Nepal",27.7218925,85.3625246,Bakery / Cafe,low,509,3.5,57.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Boudha Local Bhanchha Ghar is a sample bakery / cafe listing generated for Boudha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03845,Garden Diner - Gaushala,Gaushala,"Gaushala, Kathmandu, Nepal",27.6965292,85.340858,Korean,high,1521,4.2,10.0,False,"upscale,fine-dining,garden-seating","family,date",Unverified - typical hours ~10:00-21:00,,"Garden Diner - Gaushala is a sample korean listing generated for Gaushala, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03846,Golden Hub - Budhanilkantha,Budhanilkantha,"Budhanilkantha, Kathmandu, Nepal",27.7602067,85.3589985,Korean,medium,710,3.9,20.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Golden Hub - Budhanilkantha is a sample korean listing generated for Budhanilkantha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03847,Sekuwa Food Court - Gongabu,Gongabu,"Gongabu, Kathmandu, Nepal",27.732494,85.3135772,Thakali,high,1380,4.6,,True,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Sekuwa Food Court - Gongabu is a sample thakali listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03848,Chandragiri Newari Eatery,Chandragiri,"Chandragiri, Kathmandu, Nepal",27.6704473,85.2534744,Bakery / Cafe,medium,691,4.7,6.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Chandragiri Newari Eatery is a sample bakery / cafe listing generated for Chandragiri, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03849,Heritage Roots House,Naxal,"Naxal, Kathmandu, Nepal",27.7098264,85.3319109,Tibetan,medium,657,3.4,74.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Roots House is a sample tibetan listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03850,Naxal Heritage Hub,Naxal,"Naxal, Kathmandu, Nepal",27.719865,85.3237319,Tibetan,high,1552,3.4,31.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Naxal Heritage Hub is a sample tibetan listing generated for Naxal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03851,Sinamangal Valley Terrace,Sinamangal,"Sinamangal, Kathmandu, Nepal",27.6992633,85.3619223,Fusion,high,2967,3.8,277.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Sinamangal Valley Terrace is a sample fusion listing generated for Sinamangal, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03852,Newari Bhanchha Ghar - Koteshwor,Koteshwor,"Koteshwor, Kathmandu, Nepal",27.6682525,85.3523611,Fast Food,low,290,4.3,35.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Newari Bhanchha Ghar - Koteshwor is a sample fast food listing generated for Koteshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03853,Koteshwor Cloud Food Court,Koteshwor,"Koteshwor, Kathmandu, Nepal",27.6846202,85.3420179,Tibetan,low,445,4.2,370.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Koteshwor Cloud Food Court is a sample tibetan listing generated for Koteshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03854,Kirtipur Thakali Bhojanalaya,Kirtipur,"Kirtipur, Kathmandu, Nepal",27.6792524,85.2734213,Nepali / Multi-cuisine,medium,919,4.4,,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Kirtipur Thakali Bhojanalaya is a sample nepali / multi-cuisine listing generated for Kirtipur, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03855,Thamel Thakali Bhanchha Ghar,Thamel,"Thamel, Kathmandu, Nepal",27.7062236,85.3020799,BBQ / Sekuwa,medium,759,3.3,27.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Thamel Thakali Bhanchha Ghar is a sample bbq / sekuwa listing generated for Thamel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03856,Roots Thakali Eatery,Baneshwor,"Baneshwor, Kathmandu, Nepal",27.6895342,85.3327419,Chinese,low,449,4.2,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Roots Thakali Eatery is a sample chinese listing generated for Baneshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03857,Annapurna Everest House,Battisputali,"Battisputali, Kathmandu, Nepal",27.7079357,85.3311151,BBQ / Sekuwa,low,363,4.5,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Annapurna Everest House is a sample bbq / sekuwa listing generated for Battisputali, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03858,Sunrise Newari Hub,Basundhara,"Basundhara, Kathmandu, Nepal",27.7330543,85.3391433,Indian,medium,730,4.6,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sunrise Newari Hub is a sample indian listing generated for Basundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03859,Bites Valley Terrace,Boudha,"Boudha, Kathmandu, Nepal",27.7254751,85.3598074,South Indian,low,378,4.4,44.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Bites Valley Terrace is a sample south indian listing generated for Boudha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03860,Heritage Cloud Corner,Ekantakuna,"Ekantakuna, Kathmandu, Nepal",27.6698767,85.2997671,Continental,medium,811,3.9,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Cloud Corner is a sample continental listing generated for Ekantakuna, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03861,New Road Annapurna Kitchen,New Road,"New Road, Kathmandu, Nepal",27.7134228,85.3164436,Italian / Pizza,low,259,4.3,319.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"New Road Annapurna Kitchen is a sample italian / pizza listing generated for New Road, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03862,Roots Cloud Eatery,Ekantakuna,"Ekantakuna, Kathmandu, Nepal",27.6673936,85.3078107,Continental,low,514,3.9,270.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Roots Cloud Eatery is a sample continental listing generated for Ekantakuna, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03863,Annapurna Eatery - Chandragiri,Chandragiri,"Chandragiri, Kathmandu, Nepal",27.6698086,85.2388236,Nepali / Multi-cuisine,medium,716,4.5,403.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Annapurna Eatery - Chandragiri is a sample nepali / multi-cuisine listing generated for Chandragiri, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03864,Baluwatar Momo Restro,Baluwatar,"Baluwatar, Kathmandu, Nepal",27.71938,85.3316588,Thakali,low,376,4.0,226.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Baluwatar Momo Restro is a sample thakali listing generated for Baluwatar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03865,Sankhamul Golden Diner,Sankhamul,"Sankhamul, Kathmandu, Nepal",27.6902278,85.3203179,Cafe,low,250,3.5,280.0,False,"cozy,casual","family,solo,budget-group",Unverified - typical hours ~10:00-21:00,,"Sankhamul Golden Diner is a sample cafe listing generated for Sankhamul, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03866,Everest Momo Center - Anamnagar,Anamnagar,"Anamnagar, Kathmandu, Nepal",27.6889289,85.3184981,Newari,medium,653,3.7,252.0,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Everest Momo Center - Anamnagar is a sample newari listing generated for Anamnagar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03867,Roots Diner - Anamnagar,Anamnagar,"Anamnagar, Kathmandu, Nepal",27.703254,85.3302079,South Indian,high,1621,4.4,,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Roots Diner - Anamnagar is a sample south indian listing generated for Anamnagar, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03868,Gairidhara Everest Deli,Gairidhara,"Gairidhara, Kathmandu, Nepal",27.7090905,85.3300095,Japanese,medium,812,3.6,416.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Gairidhara Everest Deli is a sample japanese listing generated for Gairidhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03869,Kalimati Green Terrace,Kalimati,"Kalimati, Kathmandu, Nepal",27.7056674,85.3027718,Japanese,low,526,4.2,326.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Kalimati Green Terrace is a sample japanese listing generated for Kalimati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03870,Everest Food Court - Battisputali,Battisputali,"Battisputali, Kathmandu, Nepal",27.6919258,85.3327652,Bakery / Cafe,high,1368,3.8,37.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Everest Food Court - Battisputali is a sample bakery / cafe listing generated for Battisputali, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03871,Thakali Sunrise Deli,Bhaktapur,"Bhaktapur, Kathmandu, Nepal",27.6618188,85.4275991,Fast Food,low,301,3.7,467.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Thakali Sunrise Deli is a sample fast food listing generated for Bhaktapur, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03872,Kalimati Sunrise Kitchen,Kalimati,"Kalimati, Kathmandu, Nepal",27.6912359,85.3066978,Continental,low,340,3.8,273.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Kalimati Sunrise Kitchen is a sample continental listing generated for Kalimati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03873,Local Grill - Sanepa,Sanepa,"Sanepa, Kathmandu, Nepal",27.6918137,85.3155398,Continental,low,366,3.6,388.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Local Grill - Sanepa is a sample continental listing generated for Sanepa, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03874,Himalaya Garden Terrace,Kalimati,"Kalimati, Kathmandu, Nepal",27.6933701,85.2929343,Japanese,low,271,4.6,41.0,True,garden-seating,"family,budget-group",Unverified - typical hours ~10:00-21:00,,"Himalaya Garden Terrace is a sample japanese listing generated for Kalimati, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03875,Sekuwa Food Court - Dhumbarahi,Dhumbarahi,"Dhumbarahi, Kathmandu, Nepal",27.7352425,85.3350345,Vegetarian / Indian,high,1639,4.7,,True,"bar,nightlife,upscale,fine-dining","family,date,friends",Unverified - typical hours ~10:00-21:00,,"Sekuwa Food Court - Dhumbarahi is a sample vegetarian / indian listing generated for Dhumbarahi, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03876,Heritage Everest Diner,Sankhamul,"Sankhamul, Kathmandu, Nepal",27.6892167,85.3385527,South Indian,low,259,4.2,,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Heritage Everest Diner is a sample south indian listing generated for Sankhamul, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03877,Pulchowk Spice Eatery,Pulchowk,"Pulchowk, Kathmandu, Nepal",27.684295,85.3140219,Continental,low,482,4.4,40.0,False,"casual,local-favourite","family,budget-group",Unverified - typical hours ~10:00-21:00,,"Pulchowk Spice Eatery is a sample continental listing generated for Pulchowk, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03878,Thakali Green Diner,Jhamsikhel,"Jhamsikhel, Kathmandu, Nepal",27.683583,85.3163032,Cafe,high,1545,4.3,241.0,False,"cozy,casual,upscale,fine-dining","family,date,solo",Unverified - typical hours ~10:00-21:00,,"Thakali Green Diner is a sample cafe listing generated for Jhamsikhel, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03879,Bites Bhanchha Ghar - Chabahil,Chabahil,"Chabahil, Kathmandu, Nepal",27.7169375,85.3446761,Continental,medium,661,3.8,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Bites Bhanchha Ghar - Chabahil is a sample continental listing generated for Chabahil, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03880,Spice Deli - Balaju,Balaju,"Balaju, Kathmandu, Nepal",27.7321773,85.3030482,Nepali / Multi-cuisine,medium,915,4.8,,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Spice Deli - Balaju is a sample nepali / multi-cuisine listing generated for Balaju, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,True
S03881,Heritage Heritage Terrace,Ason,"Ason, Kathmandu, Nepal",27.7138234,85.3086326,BBQ / Sekuwa,medium,754,4.5,20.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Heritage Heritage Terrace is a sample bbq / sekuwa listing generated for Ason, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03882,Gongabu Annapurna Hub,Gongabu,"Gongabu, Kathmandu, Nepal",27.7326584,85.3123714,Fusion,medium,796,4.0,25.0,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Gongabu Annapurna Hub is a sample fusion listing generated for Gongabu, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03883,Thakali Garden Restro,Sundhara,"Sundhara, Kathmandu, Nepal",27.6999829,85.3088895,Cafe,low,540,3.7,325.0,False,"cozy,casual,garden-seating","family,solo,budget-group",Unverified - typical hours ~10:00-21:00,,"Thakali Garden Restro is a sample cafe listing generated for Sundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03884,Roots Hub - Putalisadak,Putalisadak,"Putalisadak, Kathmandu, Nepal",27.7083686,85.3310536,Indian,high,2956,3.8,8.0,False,"upscale,fine-dining","family,date",Unverified - typical hours ~10:00-21:00,,"Roots Hub - Putalisadak is a sample indian listing generated for Putalisadak, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03885,Sunrise Bites Deli,Basundhara,"Basundhara, Kathmandu, Nepal",27.7348106,85.3448773,Indian,medium,898,4.0,,False,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Sunrise Bites Deli is a sample indian listing generated for Basundhara, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03886,Baneshwor Roots Eatery,Baneshwor,"Baneshwor, Kathmandu, Nepal",27.6990804,85.3449532,Thakali,medium,741,4.0,,True,"casual,local-favourite",family,Unverified - typical hours ~10:00-21:00,,"Baneshwor Roots Eatery is a sample thakali listing generated for Baneshwor, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
S03887,Momo Cafe - Budhanilkantha,Budhanilkantha,"Budhanilkantha, Kathmandu, Nepal",27.7661103,85.3624387,Japanese,medium,665,4.3,290.0,True,"cozy,casual",family,Unverified - typical hours ~10:00-21:00,,"Momo Cafe - Budhanilkantha is a sample japanese listing generated for Budhanilkantha, Kathmandu, to fill out the recommendation dataset. Not a verified real establishment -- confirm details before use.",synthetic_sample,False
